"Partner ID","Partner Dealer ID","DT Dealer ID","Legal Name","DBA Name","Street","City","State","PostalCode","Phone","Fax","Status","CRM","Dealership's Customer Contact Email","Leads","Ford LPS PA Code","Urban Science Vendor Id","Shift Digital Vendor Id","Hide Videos","Dealer Groups","Profile ID"
"DRW","5503","5503","Auburn Volkswagen","Auburn Volkswagen - DARWIN","3109 Auburn Way North","Auburn","WA","98002","253-218-1108",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5514","5514","BMW of Reading","BMW of Reading - DARWIN","1015 Lancaster Avenue","Reading","PA","19607","610-777-1500",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5585","5585","Eskridge Honda","Eskridge Honda - DARWIN","1030 SW 74th Street ","Oklahoma City ","OK","73139","(405) 631-4444",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5658","5658","Kia of Augusta","Kia of Augusta - DARWIN","1770 Gordon Highway","Augusta","GA","30904","706-312-9200",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5678","5678","Marks Auto Mart","Marks Auto Mart - DARWIN","2100 5th Avenue S.","Fort Dodge","IA","50501","515-573-5931",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5691","5691","Audi West Chester","Audi West Chester - DARWIN","1421 Wilmington Pike","West Chester","PA","19382","(610) 455-2000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5705","5705","Mastria Kia","Mastria Kia - DARWIN","1555 New State Highway","Raynham","MA","02767","877-365-6821",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5706","5706","Mastria Buick GMC","Mastria Buick GMC - DARWIN","1525 New State Highway","Raynham","MA","02767","(800) 821-1998 ",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5707","5707","Mastria Mazda","Mastria Mazda - DARWIN","1545 New State Highway","Raynham","MA","02767","508-802-6138",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5708","5708","Mastria Nissan","Mastria Nissan - DARWIN","1305 New State Highway","Raynham","MA","02767","888-848-9040",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5709","5709","Mastria Subaru","Mastria Subaru - DARWIN","1255 New State Highway","Raynham","MA","02767","(888) 820-9015",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5710","5710","Mastria Volkswagen","Mastria Volkswagen - DARWIN","1619 New State Highway","Raynham","MA","02767","(888) 336-1172",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5723","5723","Gengras Volkswagen of Plainville","Gengras Volkswagen of Plainville - DARWIN","245 New Britain Ave","Plainville","CT","06062","(860) 410-2000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5770","5770","Mike Patton Ford Lincoln","Mike Patton Ford Lincoln - DARWIN","1402 Lafayette Pkwy","La Grange","GA","30241","706-668-2108",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5772","5772","Mike Patton Honda","Mike Patton Honda - DARWIN","1406 Lafayette Pkwy","La Grange","GA","30241","706-882-0600",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5800","5800","RC Hill Mitsubishi Ocala","RC Hill Mitsubishi Ocala - DARWIN","3550 S. Pine Avenue ","Ocala ","FL","34471","352 329 8892",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5804","5804","Mike Patton Chrysler Dodge Jeep RAM","Mike Patton Chrysler Dodge Jeep RAM - DARWIN","1408 Lafayette Parkway","LaGrange","GA","30241","706-882-0600",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5840","5840","Jim Ellis Mazda of Marietta","Jim Ellis Mazda of Marietta - DARWIN","1715 Cobb Parkway SE","Marietta","GA","30060","770-590-4450",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5849","5849","Volkswagen Alhambra","Volkswagen Alhambra - DARWIN","1811 W. Main Street","Alhambra","CA","91801","626-407-0500",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5893","5893","Annapolis Subaru","Annapolis Subaru - DARWIN","149 Old Solomons Island Rd","Annapolis","MD","21401","(443) 837-1400",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5903","5903","Audi Beaverton","Audi Beaverton - DARWIN","13745 SW  Tualatin Valley Hwy","Beaverton","OR","97005","5037186100",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","5923","5923","Hudson Subaru","Hudson Subaru - DARWIN","943 Communipaw Ave","Jersey City","NJ","07304","888-473-3705",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6009","6009","Porsche Beaverton","Porsche Beaverton - DARWIN","13875 SW Tualatin Valley Highway","Beaverton","OR","97005","(503) 718-6060",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6060","6060","Goldstein Chrysler Dodge Jeep RAM","Goldstein Chrysler Dodge Jeep RAM - DARWIN","968 New Loudon Rd","Latham","NY","12110","518-690-2332",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6061","6061","Goldstein Subaru","Goldstein Subaru - DARWIN","1754 Central Ave","Albany","NY","12205","518-690-2244",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6063","6063","Patriot Nissan of Salem","Patriot Nissan of Salem - DARWIN","93 South Broadway","Salem","NH","03079","603-894-4300",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6064","6064","Honda of Tenafly","Honda of Tenafly - DARWIN","28 County Rd","Tenefly","NJ","07670","866-680-9726",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6076","6076","Dan Vaden Chevrolet Cadillac","Dan Vaden Chevrolet Cadillac - DARWIN","9393 Abercorn St","Savannah","GA","31406","912-925-9393",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6079","6079","Vaden Chevrolet Pooler","Vaden Chevrolet Pooler - DARWIN","300 Outlet Parkway","Pooler","GA","31322","912-450-7399",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6080","6080","Vaden of Beaufort","Vaden of Beaufort - DARWIN","103 Robert Small Pkwy","Beaufort","SC","29906","843-525-4130",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6081","6081","Dan Vaden Chevrolet Cadillac Brunswick","Dan Vaden Chevrolet Cadillac Brunswick - DARWIN","121 Altama Connector","Brunswick","GA","31525","(912) 265-3540",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6099","6099","Duncan Hyundai","Duncan Hyundai - DARWIN","2050 Roanoke Street","Christiansburg","VA","24073","540 381 3200",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6101","6101","Duncans Hokie Honda","Duncans Hokie Honda - DARWIN","2040 Roanoke Street","Christianburg","VA","24073","(540) 381-3200",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6113","6113","Pilson Auto Center of Charleston","Pilson Auto Center of Charleston - DARWIN","1506 18th Street","Charleston","IL","61920","217-238-7726",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6114","6114","Pilson Auto Center of Mattoon","Pilson Auto Center of Mattoon - DARWIN","2000 Lakeland Blvd","Mattoon","IL","61938","217-718-6891",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6124","6124","Duncan Acura Audi","Duncan Acura Audi - DARWIN","2032 Peters Creek Road","","VA","24017","540 562 0088",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6155","6155","RC Hill Mitsubishi Deland","RC Hill Mitsubishi Deland - DARWIN","1960 S. Woodland Blvd. ","Deland","FL","32720","386 223 0779",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6206","6206","Grubbs Infiniti","Grubbs Infiniti - DARWIN","1500 E State Highway 114","Grapevine","TX","76051","817-318-1200",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6207","6207","Grubbs Infiniti of San Antonio","Grubbs Infiniti of San Antonio - DARWIN","12150 W I-10","San Antonio","TX","78230","210-640-1500",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6208","6208","Grubbs Volvo","Grubbs Volvo - DARWIN","1500 E State Highway 114","Grapevine","TX","76051","817-203-8600",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6209","6209","Wagner Subaru","Wagner Subaru - DARWIN","5470 Intrastate Dr","Fairborn","OH","45324","937-878-2171",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6237","6237","Classic Mazda West","Classic Mazda West - DARWIN","13930 Brookpark Road","Brook Park","OH","44135","216-259-0900",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6243","6243","Wright Hyundai","Wright Hyundai - DARWIN","10677 Perry Hwy","Wexford","PA","15090","7249354646",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6271","6271","Royal Moore Subaru","Royal Moore Subaru - DARWIN","1326 SE Enterprise Circle","Hillsboro","OR","97123","503-640-5660",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6272","6272","Royal Moore Buick GMC Mazda","Royal Moore Buick GMC Mazda - DARWIN","1380 SE River Road","Hillsboro","OR","97123","(503) 648-1153",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6273","6273","Royal Moore Toyota","Royal Moore Toyota - DARWIN","1415 SE River Rd","Hillsboro","OR","97123","(971) 205-3042",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6284","6284","Dan Tobin Buick GMC","Dan Tobin Buick GMC - DARWIN","2539 Billingsley Rd","Columbus","OH","43235","(614) 317-4350",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6285","6285","Dan Tobin Chevrolet","Dan Tobin Chevrolet - DARWIN","2539 Billingsley Rd","Columbus","OH","43235","(614) 889-6300",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6301","6301","Audi Charlotte","Audi Charlotte - DARWIN","9300 E. Independence Blvd","Matthews","NC","28105","704-535-8800",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6406","6406","Audi Clearwater","Audi Clearwater - DARWIN","18940 US Hwy 19","Clearwater","FL","33764","727 324 1800",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6528","6528","Northpointe Auto","Northpointe Auto - DARWIN","3485 PA-257","Seneca","PA","16346","814-676-7000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6557","6557","CARite of Windsor Locks","CARite of Windsor Locks - DARWIN","501 North Street #584","Windsor Locks","CT","06096","855-424-8686",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6571","6571","Reeves Import Motorcars","Reeves Import Motorcars - DARWIN","105 E. Fowler Avenue","Tampa","FL","33612","813-933-2811",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6589","6589","Wright Honda","Wright Honda - DARWIN","3 Superior Way","Uniontown","PA","15401","(724) 438-4868",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6605","6605","Douglass Nissan","Douglass Nissan - DARWIN","1001 Earl Rudder Fwy","College Station","TX","77845","979-764-7726",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6617","6617","Earl Duff Subaru","Earl Duff Subaru - DARWIN","1028 S Roane St","Harriman","TN","37748","866-981-4211",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6622","6622","Douglass Volkswagen Mazda","Douglass Volkswagen Mazda - DARWIN","3100 Briarcrest Dr","Bryan","TX","77802","979-776-7600",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6624","6624","Audi Cape Fear","Audi Cape Fear - DARWIN","255 Old Eastwood Rd","","NC","28403","(888) 748-1157",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6626","6626","Cardinale Audi Porsche VW","Cardinale Audi Porsche VW - DARWIN","6000 Wible Rd","Bakersfield","CA","93313","833-828-9816",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6630","6630","Cardinaleway Acura","Cardinaleway Acura - DARWIN","7000 W. Sahara Ave ","Las Vegas","NV","89117","702-765-4192",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6632","6632","International Kia of Orland","International Kia of Orland - DARWIN","8821 W 159Th St","Orland Hills","IL","60487","708-468-0000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6633","6633","Holman Motor Cars St. Louis","Holman Motor Cars St. Louis - DARWIN","1 Arnage Blvd","Chesterfield","MO","63005","636-489-3788",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6641","6641","Valley Subaru of Longmont","Valley Subaru of Longmont - DARWIN","1800 Industrial Circle","Longmont","CO","80501","720-465-8112",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6648","6648","Cardinale Nissan","Cardinale Nissan - DARWIN","1661 Del Monte Blvd","Seaside","CA","93955","831-393-0600",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6649","6649","Cardinaleway Hyundai","Cardinaleway Hyundai - DARWIN","2525 Wardlow Road ","Corona","CA","92882","(951) 370-1089",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6650","6650","J Bertolet VW** DO NOT USE","J Bertolet VW** DO NOT USE - DARWIN","555 Route 61","Orwigsburg","PA","17961","570-366-0501",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6651","6651","Cardinale VW Salinas","Cardinale VW Salinas - DARWIN","500 Auto Center Circle ","Salinas","CA","93907","1-888-314-6063",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6652","6652","Cardinaleway VW","Cardinaleway VW - DARWIN","2603 Wardlow Road ","Corona","CA","92882","(951) 370-2152",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6653","6653","Audi Monterey Peninsula","Audi Monterey Peninsula - DARWIN","3 Heistzinger Plaza","Seaside","CA","93955","831-920-3705",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6654","6654","BMW San Luis Obispo","BMW San Luis Obispo - DARWIN","1251 Calle Joaquin San Luis","Obispo","CA","93405","805-980-7320				",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6655","6655","Coast Nissan","Coast Nissan - DARWIN","12150 Los Osos Valley ","Obispo","CA","93405","714-745-3694",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6656","6656","Turnersville Kia","Turnersville Kia - DARWIN","2900 Route 42","Sicklerville","NJ","08081","855-627-0916",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6657","6657","Burlington Kia","Burlington Kia - DARWIN","4428 Route 130","Burlington ","NJ","08016","844-939-0651",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6659","6659","Raceway Kia","Raceway Kia - DARWIN","4044 US 9","Freehold Township","NJ","07728","762-462-4422",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6660","6660","Raceway Chevrolet","Raceway Chevrolet - DARWIN","1124 Hellertown Rd","Bethlehem","PA","18015","610-838-2100",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6661","6661","Allentown Kia","Allentown Kia - DARWIN","2350 Lehigh St","Allentown","PA","18103","610-628-3126",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6662","6662","BMW Corpus Christi","BMW Corpus Christi - DARWIN","7601 SPID","Corpus Christi","TX","78412","(361) 991-5555",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6663","6663","Principle Toyota","Principle Toyota - DARWIN","7370 Windchester Road","Memphis","TN","38125","(901) 522-6318",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6665","6665","Infiniti of Boerne","Infiniti of Boerne - DARWIN","32275 Interstate 10 West","Boerne","TX","78006","210-477-1793",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6666","6666","Principle Volvo of San Antonio","Principle Volvo of San Antonio - DARWIN","1326 NE Loop 410","San Antonio","TX","78209","(210) 824-3214",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6667","6667","BMW Mini of San Antonio","BMW Mini of San Antonio - DARWIN","15507 I-10","San Antonio","TX","78249","210-732-7121",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6668","6668","North Coast Subaru","North Coast Subaru - DARWIN","105 Glen St","Glen Cove","NY","11542","(631) 894-4070",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6669","6669","Burlington Volkswagen","Burlington Volkswagen - DARWIN","4500 Rt 130","Burlington","NJ","08016","609-534-7993",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6670","6670","Douglass Nissan of Waco","Douglass Nissan of Waco - DARWIN","5605 Legend Lake Pkwy","Waco","TX","76712","254-776-8016",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6673","6673","J. Bertolet VW","J. Bertolet VW - DARWIN","555 PA-61","Orwigsburg","PA","17961","(570) 366-0501",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6675","6675","Bay Ridge Subaru","Bay Ridge Subaru - DARWIN","1819 Cropsey Ave","Brooklyn","NY","11214","888-435-1441",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6678","6678","Anderson Toyota Lexus","Anderson Toyota Lexus - DARWIN","4100 N. Perryville","Loves Park","IL","61111","(815) 397-8995",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6679","6679","Hyundai on Perryville","Hyundai on Perryville - DARWIN","343 N. Perryville Road","Perryville","IL","61107","(815) 229-0089",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6680","6680","Anderson Nissan Mazda","Anderson Nissan Mazda - DARWIN","6555 East State Street","Rockford","IL","61108","815-633-3461",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6681","6681","Anderson Rock River Ford Kia","Anderson Rock River Ford Kia - DARWIN","224 N. Alpine Road ","Rocford","IL","61107","(815) 229-0510",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6682","6682","Crystal Lake BMW Mazda VW","Crystal Lake BMW Mazda VW - DARWIN","360 North Illinois Route 31 ","Crystal Lake","IL","60014","(815) 455-4330",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6683","6683","Anderson Dodge Chrysler Jeep Ram","Anderson Dodge Chrysler Jeep Ram - DARWIN","5711 E State St","Rockford","IL","61108"," (815) 229-2000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6685","6685","Mike Kelly Chevrolet of Butler","Mike Kelly Chevrolet of Butler - DARWIN","252 Pittsburgh Rd","Butler","PA","16002","(724) 287-2701",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6686","6686","Mike Kelly Cadillac of Butler","Mike Kelly Cadillac of Butler - DARWIN","252 Pittsburgh Rd","Butler","PA","16002","(724) 287-2701",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6699","6699","Marietta Auto Sales","Marietta Auto Sales - DARWIN","1666 Roswell Rd #400","Marietta","GA","30062","(770) 973-8077",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6700","6700","Manahawkin Kia","Manahawkin Kia - DARWIN","270 Route 72","Manahawkin","NJ","08050","609-597-2501",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6710","6710","Doug Smith CDJR American Fork","Doug Smith CDJR American Fork - DARWIN","523 W. Main Street","American Fork","UT","84003","801-847-1041",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6711","6711","Doug Smith Kia","Doug Smith Kia - DARWIN","495 N. Main Street","American Fork","UT","84003","801-692-4390",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6712","6712","Doug Smith Subaru","Doug Smith Subaru - DARWIN","501 W. Main Street","American Fork","UT","84003","801-980-1438",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6713","6713","Doug Smith CDJR Spanish Fork","Doug Smith CDJR Spanish Fork - DARWIN","1339 N. Main Street","Spanish Fork","UT","84660","801-798-7431",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6714","6714","Doug Smith Chevrolet","Doug Smith Chevrolet - DARWIN","1341 N. Main Street","Spanish Fork","UT","84660","801-841-3131",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6717","6717","Eastchester CJDR","Eastchester CJDR - DARWIN","4007 Boston Rd","Bronx","NY","10466","866-980-0707",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6718","6718","Kia of West Nyack","Kia of West Nyack - DARWIN","250 North Route 303","West Nyack","NY","10994","877-915-4949",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6724","6724","Ed Carroll Motor Co","Ed Carroll Motor Co - DARWIN","3003 S College Ave","Fort Collins","CO","80525","970-226-3000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
